recId|SeqNumber|seqLength|displayLatitude|displayLongitude|district|county|city|postalCode|state|country
71962|0|0||||||||
72003|0|0||||||||
72010|0|0||||||||
72033|0|0||||||||
72037|0|0||||||||
72040|0|0||||||||
72046|0|0||||||||
72071|0|0||||||||
72074|0|0||||||||
72075|0|0||||||||
72123|0|0||||||||
72136|0|0||||||||
72137|0|0||||||||
72167|0|0||||||||
72170|0|0||||||||
72210|0|0||||||||
72220|0|0||||||||
72247|0|0||||||||
72279|0|0||||||||
72290|0|0||||||||
72306|0|0||||||||
72357|0|0||||||||
72360|0|0||||||||
72375|0|0||||||||
72384|0|0||||||||
72386|0|0||||||||
72474|0|0||||||||
72483|0|0||||||||
72485|0|0||||||||
72525|0|0||||||||
72545|0|0||||||||
72554|0|0||||||||
72572|0|0||||||||
72576|0|0||||||||
72579|0|0||||||||
72681|0|0||||||||
72688|0|0||||||||
72735|0|0||||||||
72750|0|0||||||||
72782|0|0||||||||
72927|0|0||||||||
72939|0|0||||||||
72953|0|0||||||||
72961|0|0||||||||
72968|0|0||||||||
72973|0|0||||||||
73013|0|0||||||||
73034|0|0||||||||
73045|0|0||||||||
73048|0|0||||||||
73059|0|0||||||||
73071|0|0||||||||
73100|0|0||||||||
73102|0|0||||||||
73227|0|0||||||||
73281|0|0||||||||
73289|0|0||||||||
73322|0|0||||||||
73326|0|0||||||||
73340|0|0||||||||
73363|0|0||||||||
73470|0|0||||||||
73472|0|0||||||||
73474|0|0||||||||
73475|0|0||||||||
73476|0|0||||||||
73478|0|0||||||||
73480|0|0||||||||
73481|0|0||||||||
73482|0|0||||||||
73483|0|0||||||||
73484|0|0||||||||
73486|0|0||||||||
73488|0|0||||||||
73491|0|0||||||||
73533|0|0||||||||
73569|0|0||||||||
73572|0|0||||||||
73615|0|0||||||||
73630|0|0||||||||
73675|0|0||||||||
73683|0|0||||||||
73726|0|0||||||||
73809|0|0||||||||
73813|0|0||||||||
73816|0|0||||||||
73843|0|0||||||||
73848|0|0||||||||
73884|0|0||||||||
73900|0|0||||||||
73901|0|0||||||||
73903|0|0||||||||
73909|0|0||||||||
73910|0|0||||||||
73913|0|0||||||||
73917|0|0||||||||
73919|0|0||||||||
73924|0|0||||||||
73926|0|0||||||||
73928|0|0||||||||
73929|0|0||||||||
73931|0|0||||||||
73995|0|0||||||||
73999|0|0||||||||
74005|0|0||||||||
74007|0|0||||||||
74009|0|0||||||||
74010|0|0||||||||
74011|0|0||||||||
74012|0|0||||||||
74014|0|0||||||||
74018|0|0||||||||
74019|0|0||||||||
74065|0|0||||||||
74344|0|0||||||||
74346|0|0||||||||
74353|0|0||||||||
74378|0|0||||||||
74403|0|0||||||||
74421|0|0||||||||
74621|0|0||||||||
74660|0|0||||||||
74749|0|0||||||||
74754|0|0||||||||
74757|0|0||||||||
74760|0|0||||||||
74789|0|0||||||||
74807|0|0||||||||
74825|0|0||||||||
74847|0|0||||||||
74874|0|0||||||||
74875|0|0||||||||
74883|0|0||||||||
74886|0|0||||||||
74887|0|0||||||||
74890|0|0||||||||
74891|0|0||||||||
74893|0|0||||||||
74911|0|0||||||||
74948|0|0||||||||
74967|0|0||||||||
74981|0|0||||||||
74983|0|0||||||||
75128|0|0||||||||
75138|0|0||||||||
75145|0|0||||||||
75248|0|0||||||||
75360|0|0||||||||
75431|0|0||||||||
75432|0|0||||||||
75441|0|0||||||||
75473|0|0||||||||
75497|0|0||||||||
75515|0|0||||||||
75517|0|0||||||||
75523|0|0||||||||
75560|0|0||||||||
75616|0|0||||||||
75640|0|0||||||||
75692|0|0||||||||
75738|0|0||||||||
75810|0|0||||||||
75812|0|0||||||||
75894|0|0||||||||
75923|0|0||||||||
75993|0|0||||||||
76010|0|0||||||||
76175|0|0||||||||
76184|0|0||||||||
76210|0|0||||||||
76491|0|0||||||||
76620|0|0||||||||
76630|0|0||||||||
76632|0|0||||||||
76643|0|0||||||||
76644|0|0||||||||
76645|0|0||||||||
76650|0|0||||||||
76662|0|0||||||||
76664|0|0||||||||
76672|0|0||||||||
76677|0|0||||||||
76725|0|0||||||||
76765|0|0||||||||
76786|0|0||||||||
76872|0|0||||||||
76881|0|0||||||||
77117|0|0||||||||
77149|0|0||||||||
77168|0|0||||||||
77196|0|0||||||||
77226|0|0||||||||
77263|0|0||||||||
77291|0|0||||||||
77296|0|0||||||||
77328|0|0||||||||
77351|0|0||||||||
77366|0|0||||||||
77461|0|0||||||||
77487|0|0||||||||
77559|0|0||||||||
77583|0|0||||||||
77606|0|0||||||||
77694|0|0||||||||
77714|0|0||||||||
77740|0|0||||||||
77757|0|0||||||||
77760|0|0||||||||
77827|0|0||||||||
77867|0|0||||||||
78108|0|0||||||||
78110|0|0||||||||
78155|0|0||||||||
78185|0|0||||||||
78264|0|0||||||||
78276|0|0||||||||
78287|0|0||||||||
78295|0|0||||||||
78304|0|0||||||||
78305|0|0||||||||
78344|0|0||||||||
78346|0|0||||||||
78370|0|0||||||||
78373|0|0||||||||
78376|0|0||||||||
78385|0|0||||||||
78393|0|0||||||||
78396|0|0||||||||
78450|0|0||||||||
78451|0|0||||||||
78474|0|0||||||||
78495|0|0||||||||
78540|0|0||||||||
78573|0|0||||||||
78582|0|0||||||||
78583|0|0||||||||
78584|0|0||||||||
78602|0|0||||||||
78629|0|0||||||||
78651|0|0||||||||
78663|0|0||||||||
78667|0|0||||||||
78675|0|0||||||||
78682|0|0||||||||
78686|0|0||||||||
78687|0|0||||||||
78696|0|0||||||||
78727|0|0||||||||
78739|0|0||||||||
78752|0|0||||||||
78753|0|0||||||||
78768|0|0||||||||
78803|0|0||||||||
78860|0|0||||||||
78882|0|0||||||||
78900|0|0||||||||
78932|0|0||||||||
79021|0|0||||||||
79037|0|0||||||||
79058|0|0||||||||
79075|0|0||||||||
79100|0|0||||||||
79134|0|0||||||||
79135|0|0||||||||
79179|0|0||||||||
79223|0|0||||||||
79278|0|0||||||||
79477|0|0||||||||
79486|0|0||||||||
79488|0|0||||||||
79538|0|0||||||||
79548|0|0||||||||
79571|0|0||||||||
79573|0|0||||||||
79577|0|0||||||||
79593|0|0||||||||
79603|0|0||||||||
79730|0|0||||||||
79735|0|0||||||||
79749|0|0||||||||
79759|0|0||||||||
79767|0|0||||||||
79770|0|0||||||||
79777|0|0||||||||
79778|0|0||||||||
79802|0|0||||||||
79810|0|0||||||||
79819|0|0||||||||
79823|0|0||||||||
79846|0|0||||||||
79847|0|0||||||||
79851|0|0||||||||
79857|0|0||||||||
79869|0|0||||||||
79873|0|0||||||||
79874|0|0||||||||
79978|0|0||||||||
79996|0|0||||||||
79997|0|0||||||||
80012|0|0||||||||
80042|0|0||||||||
80052|0|0||||||||
80062|0|0||||||||
80063|0|0||||||||
80066|0|0||||||||
80094|0|0||||||||
80107|0|0||||||||
80110|0|0||||||||
80176|0|0||||||||
80178|0|0||||||||
80220|0|0||||||||
80236|0|0||||||||
80239|0|0||||||||
80247|0|0||||||||
80250|0|0||||||||
80256|0|0||||||||
80320|0|0||||||||
80359|0|0||||||||
80387|0|0||||||||
80409|0|0||||||||
80413|0|0||||||||
80423|0|0||||||||
80438|0|0||||||||
80442|0|0||||||||
80444|0|0||||||||
80449|0|0||||||||
80462|0|0||||||||
80486|0|0||||||||
80646|0|0||||||||
80693|0|0||||||||
80730|0|0||||||||
80747|0|0||||||||
80758|0|0||||||||
80797|0|0||||||||
80838|0|0||||||||
80846|0|0||||||||
80850|0|0||||||||
80856|0|0||||||||
80859|0|0||||||||
80864|0|0||||||||
80868|0|0||||||||
80886|0|0||||||||
80923|0|0||||||||
80954|0|0||||||||
81059|0|0||||||||
81070|0|0||||||||
81096|0|0||||||||
81112|0|0||||||||
81117|0|0||||||||
81119|0|0||||||||
81123|0|0||||||||
81137|0|0||||||||
81161|0|0||||||||
81172|0|0||||||||
81217|0|0||||||||
81239|0|0||||||||
81322|0|0||||||||
81323|0|0||||||||
81338|0|0||||||||
81356|0|0||||||||
81360|0|0||||||||
81366|0|0||||||||
81370|0|0||||||||
81383|0|0||||||||
81385|0|0||||||||
81388|0|0||||||||
81396|0|0||||||||
81405|0|0||||||||
81407|0|0||||||||
81409|0|0||||||||
81412|0|0||||||||
81438|0|0||||||||
81447|0|0||||||||
81490|0|0||||||||
81563|0|0||||||||
81576|0|0||||||||
81585|0|0||||||||
81591|0|0||||||||
81692|0|0||||||||
81694|0|0||||||||
81699|0|0||||||||
81706|0|0||||||||
81717|0|0||||||||
81743|0|0||||||||
81768|0|0||||||||
81809|0|0||||||||
81865|0|0||||||||
81887|0|0||||||||
81892|0|0||||||||
81903|0|0||||||||
81920|0|0||||||||
82281|0|0||||||||
82607|0|0||||||||
82629|0|0||||||||
82633|0|0||||||||
82657|0|0||||||||
83013|0|0||||||||
83355|0|0||||||||
83397|0|0||||||||
83471|0|0||||||||
83477|0|0||||||||
83520|0|0||||||||
83870|0|0||||||||
83885|0|0||||||||
83906|0|0||||||||
83987|0|0||||||||
84063|0|0||||||||
84087|0|0||||||||
84111|0|0||||||||
84124|0|0||||||||
84129|0|0||||||||
84198|0|0||||||||
84227|0|0||||||||
84279|0|0||||||||
84291|0|0||||||||
84299|0|0||||||||
84328|0|0||||||||
84332|0|0||||||||
84334|0|0||||||||
84357|0|0||||||||
84362|0|0||||||||
84366|0|0||||||||
84374|0|0||||||||
84379|0|0||||||||
84395|0|0||||||||
84400|0|0||||||||
84404|0|0||||||||
84410|0|0||||||||
84417|0|0||||||||
84419|0|0||||||||
84432|0|0||||||||
84438|0|0||||||||
84442|0|0||||||||
84464|0|0||||||||
84551|0|0||||||||
84555|0|0||||||||
84556|0|0||||||||
84560|0|0||||||||
84563|0|0||||||||
84566|0|0||||||||
84578|0|0||||||||
84580|0|0||||||||
84582|0|0||||||||
84584|0|0||||||||
84596|0|0||||||||
84601|0|0||||||||
84619|0|0||||||||
84625|0|0||||||||
84633|0|0||||||||
84634|0|0||||||||
84635|0|0||||||||
84644|0|0||||||||
84645|0|0||||||||
84649|0|0||||||||
84651|0|0||||||||
84664|0|0||||||||
84668|0|0||||||||
84679|0|0||||||||
84680|0|0||||||||
84702|0|0||||||||
84712|0|0||||||||
84718|0|0||||||||
84719|0|0||||||||
84725|0|0||||||||
84735|0|0||||||||
84736|0|0||||||||
84741|0|0||||||||
84743|0|0||||||||
84751|0|0||||||||
84752|0|0||||||||
84756|0|0||||||||
84757|0|0||||||||
84764|0|0||||||||
84766|0|0||||||||
84775|0|0||||||||
84943|0|0||||||||
84958|0|0||||||||
84965|0|0||||||||
85058|0|0||||||||
85101|0|0||||||||
85111|0|0||||||||
85713|0|0||||||||
85714|0|0||||||||
85715|0|0||||||||
85749|0|0||||||||
85819|0|0||||||||
85861|0|0||||||||
86091|0|0||||||||
86093|0|0||||||||
86094|0|0||||||||
86098|0|0||||||||
86108|0|0||||||||
86194|0|0||||||||
86243|0|0||||||||
86344|0|0||||||||
86415|0|0||||||||
86440|0|0||||||||
86444|0|0||||||||
86448|0|0||||||||
86449|0|0||||||||
86453|0|0||||||||
86481|0|0||||||||
86513|0|0||||||||
86538|0|0||||||||
86577|0|0||||||||
86626|0|0||||||||
86628|0|0||||||||
86716|0|0||||||||
86784|0|0||||||||
86797|0|0||||||||
86841|0|0||||||||
86869|0|0||||||||
86875|0|0||||||||
86886|0|0||||||||
86890|0|0||||||||
86893|0|0||||||||
86926|0|0||||||||
86939|0|0||||||||
86945|0|0||||||||
86965|0|0||||||||
86976|0|0||||||||
87043|0|0||||||||
87076|0|0||||||||
87093|0|0||||||||
87101|0|0||||||||
87376|0|0||||||||
88331|0|0||||||||
88852|0|0||||||||
89809|0|0||||||||
90521|0|0||||||||
90534|0|0||||||||
90535|0|0||||||||
90539|0|0||||||||
90598|0|0||||||||
90636|0|0||||||||
90729|0|0||||||||
90730|0|0||||||||
90741|0|0||||||||
90782|0|0||||||||
90787|0|0||||||||
90791|0|0||||||||
90827|0|0||||||||
90864|0|0||||||||
90865|0|0||||||||
90937|0|0||||||||
90994|0|0||||||||
91000|0|0||||||||
91002|0|0||||||||
91003|0|0||||||||
91005|0|0||||||||
91006|0|0||||||||
91007|0|0||||||||
91008|0|0||||||||
91009|0|0||||||||
91011|0|0||||||||
91028|0|0||||||||
91211|0|0||||||||
91724|0|0||||||||
91891|0|0||||||||
91893|0|0||||||||
92094|0|0||||||||
92154|0|0||||||||
92155|0|0||||||||
92166|0|0||||||||
92519|0|0||||||||
92636|0|0||||||||
93081|0|0||||||||
93099|0|0||||||||
93110|0|0||||||||
93113|0|0||||||||
93117|0|0||||||||
93120|0|0||||||||
93124|0|0||||||||
93134|0|0||||||||
93136|0|0||||||||
93138|0|0||||||||
93139|0|0||||||||
93141|0|0||||||||
93142|0|0||||||||
93154|0|0||||||||
93155|0|0||||||||
93158|0|0||||||||
93159|0|0||||||||
93160|0|0||||||||
93167|0|0||||||||
93177|0|0||||||||
93180|0|0||||||||
93184|0|0||||||||
93186|0|0||||||||
93257|0|0||||||||
93493|0|0||||||||
93495|0|0||||||||
93547|0|0||||||||
93556|0|0||||||||
93638|0|0||||||||
94134|0|0||||||||
94151|0|0||||||||
94862|0|0||||||||
94973|0|0||||||||
95020|0|0||||||||
95694|0|0||||||||
95697|0|0||||||||
95705|0|0||||||||
95716|0|0||||||||
95727|0|0||||||||
95729|0|0||||||||
95746|0|0||||||||
95752|0|0||||||||
95765|0|0||||||||
95770|0|0||||||||
95771|0|0||||||||
95776|0|0||||||||
95786|0|0||||||||
95829|0|0||||||||
96237|0|0||||||||
96246|0|0||||||||
96339|0|0||||||||
96353|0|0||||||||
96406|0|0||||||||
96412|0|0||||||||
96415|0|0||||||||
96420|0|0||||||||
96434|0|0||||||||
96437|0|0||||||||
96440|0|0||||||||
96444|0|0||||||||
96446|0|0||||||||
96447|0|0||||||||
96448|0|0||||||||
96458|0|0||||||||
96464|0|0||||||||
96576|0|0||||||||
96786|0|0||||||||
96787|0|0||||||||
96788|0|0||||||||
96791|0|0||||||||
96795|0|0||||||||
96804|0|0||||||||
96807|0|0||||||||
96817|0|0||||||||
96825|0|0||||||||
96842|0|0||||||||
96849|0|0||||||||
96851|0|0||||||||
96854|0|0||||||||
96875|0|0||||||||
96877|0|0||||||||
96882|0|0||||||||
96886|0|0||||||||
96888|0|0||||||||
96890|0|0||||||||
96894|0|0||||||||
96896|0|0||||||||
96899|0|0||||||||
96907|0|0||||||||
96914|0|0||||||||
96928|0|0||||||||
96945|0|0||||||||
96946|0|0||||||||
96953|0|0||||||||
96954|0|0||||||||
96956|0|0||||||||
96963|0|0||||||||
96964|0|0||||||||
96967|0|0||||||||
96968|0|0||||||||
96970|0|0||||||||
96973|0|0||||||||
96982|0|0||||||||
96983|0|0||||||||
96984|0|0||||||||
96986|0|0||||||||
96987|0|0||||||||
96999|0|0||||||||
97006|0|0||||||||
97007|0|0||||||||
97009|0|0||||||||
97012|0|0||||||||
97013|0|0||||||||
97014|0|0||||||||
97016|0|0||||||||
97017|0|0||||||||
97020|0|0||||||||
97023|0|0||||||||
97025|0|0||||||||
97027|0|0||||||||
97030|0|0||||||||
97031|0|0||||||||
97036|0|0||||||||
97040|0|0||||||||
97043|0|0||||||||
97044|0|0||||||||
97046|0|0||||||||
97047|0|0||||||||
97048|0|0||||||||
97051|0|0||||||||
97052|0|0||||||||
97054|0|0||||||||
97055|0|0||||||||
97060|0|0||||||||
97062|0|0||||||||
97064|0|0||||||||
97065|0|0||||||||
97067|0|0||||||||
97075|0|0||||||||
97077|0|0||||||||
97078|0|0||||||||
97080|0|0||||||||
97082|0|0||||||||
97083|0|0||||||||
97085|0|0||||||||
97088|0|0||||||||
97091|0|0||||||||
97117|0|0||||||||
97126|0|0||||||||
97128|0|0||||||||
97130|0|0||||||||
97134|0|0||||||||
97135|0|0||||||||
97138|0|0||||||||
97139|0|0||||||||
97162|0|0||||||||
97168|0|0||||||||
97173|0|0||||||||
97196|0|0||||||||
97198|0|0||||||||
97202|0|0||||||||
97203|0|0||||||||
97205|0|0||||||||
97206|0|0||||||||
97207|0|0||||||||
97212|0|0||||||||
97216|0|0||||||||
97218|0|0||||||||
97220|0|0||||||||
97225|0|0||||||||
97231|0|0||||||||
97234|0|0||||||||
97236|0|0||||||||
97237|0|0||||||||
97239|0|0||||||||
97241|0|0||||||||
97244|0|0||||||||
97245|0|0||||||||
97257|0|0||||||||
97259|0|0||||||||
97266|0|0||||||||
97269|0|0||||||||
97283|0|0||||||||
97284|0|0||||||||
97299|0|0||||||||
97300|0|0||||||||
97315|0|0||||||||
97319|0|0||||||||
97325|0|0||||||||
97333|0|0||||||||
97334|0|0||||||||
97335|0|0||||||||
97336|0|0||||||||
97345|0|0||||||||
97348|0|0||||||||
97350|0|0||||||||
97351|0|0||||||||
97354|0|0||||||||
97357|0|0||||||||
97360|0|0||||||||
97367|0|0||||||||
97384|0|0||||||||
97391|0|0||||||||
97395|0|0||||||||
97396|0|0||||||||
97400|0|0||||||||
97405|0|0||||||||
97407|0|0||||||||
97413|0|0||||||||
97417|0|0||||||||
97419|0|0||||||||
97423|0|0||||||||
97426|0|0||||||||
97428|0|0||||||||
97433|0|0||||||||
97434|0|0||||||||
97435|0|0||||||||
97436|0|0||||||||
97437|0|0||||||||
97438|0|0||||||||
97439|0|0||||||||
97441|0|0||||||||
97442|0|0||||||||
97445|0|0||||||||
97446|0|0||||||||
97448|0|0||||||||
97451|0|0||||||||
97454|0|0||||||||
97456|0|0||||||||
97457|0|0||||||||
97460|0|0||||||||
97461|0|0||||||||
97468|0|0||||||||
97470|0|0||||||||
97471|0|0||||||||
97472|0|0||||||||
97474|0|0||||||||
97476|0|0||||||||
97478|0|0||||||||
97479|0|0||||||||
97482|0|0||||||||
97484|0|0||||||||
97485|0|0||||||||
97488|0|0||||||||
97489|0|0||||||||
97496|0|0||||||||
97497|0|0||||||||
97500|0|0||||||||
97502|0|0||||||||
97504|0|0||||||||
97510|0|0||||||||
97517|0|0||||||||
97520|0|0||||||||
97525|0|0||||||||
97531|0|0||||||||
97532|0|0||||||||
97536|0|0||||||||
97537|0|0||||||||
97541|0|0||||||||
97542|0|0||||||||
97548|0|0||||||||
97550|0|0||||||||
97555|0|0||||||||
97556|0|0||||||||
97558|0|0||||||||
97567|0|0||||||||
97568|0|0||||||||
97571|0|0||||||||
97575|0|0||||||||
97589|0|0||||||||
97595|0|0||||||||
97596|0|0||||||||
97598|0|0||||||||
97605|0|0||||||||
97608|0|0||||||||
97616|0|0||||||||
97625|0|0||||||||
97627|0|0||||||||
97628|0|0||||||||
97633|0|0||||||||
97634|0|0||||||||
97643|0|0||||||||
97658|0|0||||||||
97659|0|0||||||||
97662|0|0||||||||
97663|0|0||||||||
97665|0|0||||||||
97666|0|0||||||||
97675|0|0||||||||
97681|0|0||||||||
97683|0|0||||||||
97689|0|0||||||||
97691|0|0||||||||
97693|0|0||||||||
97694|0|0||||||||
97697|0|0||||||||
97700|0|0||||||||
97702|0|0||||||||
97703|0|0||||||||
97708|0|0||||||||
97713|0|0||||||||
97714|0|0||||||||
97717|0|0||||||||
97719|0|0||||||||
97723|0|0||||||||
97724|0|0||||||||
97727|0|0||||||||
97732|0|0||||||||
97733|0|0||||||||
97734|0|0||||||||
97735|0|0||||||||
97737|0|0||||||||
97748|0|0||||||||
97762|0|0||||||||
97879|0|0||||||||
98099|0|0||||||||
98150|0|0||||||||
98156|0|0||||||||
98181|0|0||||||||
98183|0|0||||||||
98185|0|0||||||||
98186|0|0||||||||
98187|0|0||||||||
98188|0|0||||||||
98189|0|0||||||||
98190|0|0||||||||
98193|0|0||||||||
98198|0|0||||||||
98202|0|0||||||||
98203|0|0||||||||
98244|0|0||||||||
99484|0|0||||||||
99497|0|0||||||||
99862|0|0||||||||
99891|0|0||||||||
99979|0|0||||||||
100450|0|0||||||||
100692|0|0||||||||
100851|0|0||||||||
100858|0|0||||||||
100863|0|0||||||||
100864|0|0||||||||
100891|0|0||||||||
100946|0|0||||||||
101014|0|0||||||||
101257|0|0||||||||
101314|0|0||||||||
101505|0|0||||||||
101555|0|0||||||||
102047|0|0||||||||
102049|0|0||||||||
102425|0|0||||||||
103022|0|0||||||||
103032|0|0||||||||
103036|0|0||||||||
103040|0|0||||||||
103086|0|0||||||||
103094|0|0||||||||
103689|0|0||||||||
104116|0|0||||||||
104159|0|0||||||||
105209|0|0||||||||
105219|0|0||||||||
105455|0|0||||||||
106187|0|0||||||||
107927|0|0||||||||
108144|0|0||||||||
108296|0|0||||||||
108520|0|0||||||||
108525|0|0||||||||
108591|0|0||||||||
108592|0|0||||||||
109005|0|0||||||||
109134|0|0||||||||
109152|0|0||||||||
109159|0|0||||||||
109170|0|0||||||||
109183|0|0||||||||
109184|0|0||||||||
109863|0|0||||||||
109982|0|0||||||||
110141|0|0||||||||
110275|0|0||||||||
110552|0|0||||||||
110576|0|0||||||||
110641|0|0||||||||
110662|0|0||||||||
111008|0|0||||||||
111091|0|0||||||||
111201|0|0||||||||
111299|0|0||||||||
111362|0|0||||||||
111363|0|0||||||||
111599|0|0||||||||
111660|0|0||||||||
111741|0|0||||||||
112492|0|0||||||||
112667|0|0||||||||
112668|0|0||||||||
112680|0|0||||||||
112687|0|0||||||||
112824|0|0||||||||
112856|0|0||||||||
113259|0|0||||||||
113644|0|0||||||||
113646|0|0||||||||
113797|0|0||||||||
113814|0|0||||||||
113831|0|0||||||||
114221|0|0||||||||
114273|0|0||||||||
114353|0|0||||||||
114460|0|0||||||||
114542|0|0||||||||
114567|0|0||||||||
114591|0|0||||||||
114614|0|0||||||||
114853|0|0||||||||
114874|0|0||||||||
114890|0|0||||||||
115327|0|0||||||||
115352|0|0||||||||
115917|0|0||||||||
116063|0|0||||||||
116502|0|0||||||||
116589|0|0||||||||
116592|0|0||||||||
116789|0|0||||||||
116798|0|0||||||||
116803|0|0||||||||
116827|0|0||||||||
116828|0|0||||||||
116829|0|0||||||||
116848|0|0||||||||
116856|0|0||||||||
117100|0|0||||||||
117155|0|0||||||||
117196|0|0||||||||
117214|0|0||||||||
117216|0|0||||||||
117222|0|0||||||||
117226|0|0||||||||
117244|0|0||||||||
117333|0|0||||||||
117769|0|0||||||||
117886|0|0||||||||
118171|0|0||||||||
118172|0|0||||||||
118173|0|0||||||||
118186|0|0||||||||
118483|0|0||||||||
118503|0|0||||||||
118556|0|0||||||||
118575|0|0||||||||
118601|0|0||||||||
118619|0|0||||||||
118845|0|0||||||||
118886|0|0||||||||
118908|0|0||||||||
118909|0|0||||||||
118910|0|0||||||||
118915|0|0||||||||
118938|0|0||||||||
118943|0|0||||||||
118946|0|0||||||||
118964|0|0||||||||
119007|0|0||||||||
119009|0|0||||||||
119043|0|0||||||||
119071|0|0||||||||
119073|0|0||||||||
119116|0|0||||||||
119141|0|0||||||||
119144|0|0||||||||
119145|0|0||||||||
119206|0|0||||||||
119207|0|0||||||||
119291|0|0||||||||
119348|0|0||||||||
119361|0|0||||||||
119442|0|0||||||||
119557|0|0||||||||
119564|0|0||||||||
119649|0|0||||||||
119654|0|0||||||||
119657|0|0||||||||
119661|0|0||||||||
119662|0|0||||||||
119669|0|0||||||||
119676|0|0||||||||
119682|0|0||||||||
119689|0|0||||||||
119695|0|0||||||||
119723|0|0||||||||
119744|0|0||||||||
119760|0|0||||||||
119808|0|0||||||||
119829|0|0||||||||
119863|0|0||||||||
119872|0|0||||||||
119915|0|0||||||||
119937|0|0||||||||
119942|0|0||||||||
119993|0|0||||||||
120043|0|0||||||||
120190|0|0||||||||
120250|0|0||||||||
120324|0|0||||||||
120377|0|0||||||||
120383|0|0||||||||
120391|0|0||||||||
120393|0|0||||||||
120401|0|0||||||||
120402|0|0||||||||
120404|0|0||||||||
120405|0|0||||||||
120411|0|0||||||||
120414|0|0||||||||
120417|0|0||||||||
120421|0|0||||||||
120423|0|0||||||||
120519|0|0||||||||
120520|0|0||||||||
120536|0|0||||||||
120660|0|0||||||||
120682|0|0||||||||
120710|0|0||||||||
120715|0|0||||||||
121190|0|0||||||||
121206|0|0||||||||
121207|0|0||||||||
121210|0|0||||||||
121234|0|0||||||||
121235|0|0||||||||
121236|0|0||||||||
121244|0|0||||||||
121251|0|0||||||||
121253|0|0||||||||
121257|0|0||||||||
121267|0|0||||||||
121268|0|0||||||||
121269|0|0||||||||
121270|0|0||||||||
121276|0|0||||||||
121280|0|0||||||||
121287|0|0||||||||
121298|0|0||||||||
121302|0|0||||||||
121310|0|0||||||||
121315|0|0||||||||
121317|0|0||||||||
121320|0|0||||||||
121323|0|0||||||||
121332|0|0||||||||
121335|0|0||||||||
121344|0|0||||||||
121346|0|0||||||||
121347|0|0||||||||
121362|0|0||||||||
121366|0|0||||||||
121370|0|0||||||||
121372|0|0||||||||
121383|0|0||||||||
121386|0|0||||||||
121395|0|0||||||||
121398|0|0||||||||
121403|0|0||||||||
121410|0|0||||||||
121412|0|0||||||||
121420|0|0||||||||
121427|0|0||||||||
121428|0|0||||||||
121433|0|0||||||||
121434|0|0||||||||
121437|0|0||||||||
121438|0|0||||||||
121439|0|0||||||||
121440|0|0||||||||
121441|0|0||||||||
121442|0|0||||||||
121444|0|0||||||||
121446|0|0||||||||
121459|0|0||||||||
121464|0|0||||||||
121474|0|0||||||||
121477|0|0||||||||
121484|0|0||||||||
121487|0|0||||||||
121490|0|0||||||||
121509|0|0||||||||
121519|0|0||||||||
121521|0|0||||||||
121527|0|0||||||||
121529|0|0||||||||
121530|0|0||||||||
121532|0|0||||||||
121533|0|0||||||||
121541|0|0||||||||
121544|0|0||||||||
121545|0|0||||||||
121551|0|0||||||||
121552|0|0||||||||
121557|0|0||||||||
121558|0|0||||||||
121576|0|0||||||||
121577|0|0||||||||
121592|0|0||||||||
121598|0|0||||||||
121626|0|0||||||||
121627|0|0||||||||
121630|0|0||||||||
121658|0|0||||||||
121726|0|0||||||||
121747|0|0||||||||
121748|0|0||||||||
121772|0|0||||||||
121775|0|0||||||||
121776|0|0||||||||
121783|0|0||||||||
121791|0|0||||||||
121829|0|0||||||||
121833|0|0||||||||
121834|0|0||||||||
121841|0|0||||||||
121848|0|0||||||||
121850|0|0||||||||
121859|0|0||||||||
121862|0|0||||||||
121869|0|0||||||||
121870|0|0||||||||
121895|0|0||||||||
121898|0|0||||||||
121899|0|0||||||||
121917|0|0||||||||
121919|0|0||||||||
121925|0|0||||||||
121928|0|0||||||||
121940|0|0||||||||
121941|0|0||||||||
121949|0|0||||||||
121953|0|0||||||||
121956|0|0||||||||
121963|0|0||||||||
121966|0|0||||||||
121980|0|0||||||||
121983|0|0||||||||
121985|0|0||||||||
121988|0|0||||||||
121989|0|0||||||||
122002|0|0||||||||
122024|0|0||||||||
122026|0|0||||||||
122027|0|0||||||||
122032|0|0||||||||
122033|0|0||||||||
122051|0|0||||||||
122063|0|0||||||||
122075|0|0||||||||
122092|0|0||||||||
122102|0|0||||||||
122130|0|0||||||||
122142|0|0||||||||
122143|0|0||||||||
122154|0|0||||||||
122160|0|0||||||||
122164|0|0||||||||
122170|0|0||||||||
122172|0|0||||||||
122182|0|0||||||||
122184|0|0||||||||
122188|0|0||||||||
122192|0|0||||||||
122195|0|0||||||||
122196|0|0||||||||
122201|0|0||||||||
122206|0|0||||||||
122213|0|0||||||||
122222|0|0||||||||
122225|0|0||||||||
122228|0|0||||||||
122231|0|0||||||||
122235|0|0||||||||
122257|0|0||||||||
122258|0|0||||||||
122262|0|0||||||||
122264|0|0||||||||
122272|0|0||||||||
122282|0|0||||||||
122340|0|0||||||||
122348|0|0||||||||
122350|0|0||||||||
122357|0|0||||||||
122367|0|0||||||||
122371|0|0||||||||
122381|0|0||||||||
122388|0|0||||||||
122393|0|0||||||||
122411|0|0||||||||
122415|0|0||||||||
122431|0|0||||||||
122432|0|0||||||||
122434|0|0||||||||
